,text,tags
70,"bán lô đất mt đường đa phước 6, khu nam việt á, khuê mỹ, nhs diện tích 100m2 (5 x 20) hướng đông nam vị trí mt đường 7m5 lề 3m, gần đường nghiêm xuân yêm, gần khu biệt thự, sông hàn. .. khu dân cư đông đúc, an lành, tiện ích đầy đủ giá cần bán nhanh 4,550 tỷ liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS B-VI_TRI B-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHIê I-DIA_CHI I-DIA_CHI O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA I-DIA_CHI O O B-VI_TRI B-DIA_CHI I-DUONG_KIET B-VIA_HE I-VIA_HE, O B-DIA_CHI O O O O I-DIA_CHI B-LOAI_BDS I-LOAI_BDS, B-DICH_VU O O I-DIA_CHI I-DAN_CU I-DAN_CU I-HUONG_NHA I-DAN_CU, O O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O O B-LOAI_BDS O B-GIA I-GIA O O O O O O I-LOAI_BDS O I-DAN_CU O O O O O O O O O O O O O O"
71,"bán nhà 2 mê đường nhựa 6m, kiệt 50 bùi tá hán, trung tâm khuê mỹ, ngũ hành sơn. dt 60m2, (3.5 x 17), hướng tây nam nhà 2 mê, gồm 2pn, 2wc, pk, bếp, phòng thờ và sân phơi. đường nhựa 6m, gần đường chính bùi tá hán, oto quay đầu thoải mái, tiện ích đầy đủ, xung quanh có nhiều tòa căn hộ, tòa văn phòng xây dựng. giá bán 3,5 tỷ liên hệ zalo/callbất động sản newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà. pkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS O O B-DUONG_KIET I-DUONG_KIET I-DUONG_KIET, O B-GIA0 O O O B-DIA_DIEM I-DIA_DIEM O O O O O O B-DIEN_TICH, B-CHIEU_RONG O B-CHIEU_DAI, B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA I-LOAI_BDS O O O B-SO_PHONG_NGU, B-SO_TOILET, B-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC. B-DUONG_KIET I-DUONG_KIET I-DUONG_KIET, O B-DUONG_KIET O O O O O O O O O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, O O O O B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS, B-LOAI_BDS B-DICH_VU B-TIEN_ICH_KHAC O O O B-LOAI_BDS O I-GIA O O O O O O O I-LOAI_BDS O O O O O B-TIEN_ICH_KHACd1 O O B-DICH_VU O O O B-TIEN_ICH_KHACd2 O O O O"
72,"bán tòa khách sạn, căn hộ mới 100 , 2 mặt tiền đường lớn 7m5 khu an thượng, mỹ an, ngũ hành sơn dt 112m2 (6 x 19), hướng tây, bắc tòa 9 tầng, gồm tầng hầm, 11 căn hộ loại 1pn , 2pn 2 mặt bằng kinh doanh tầng 1, tầng 2, full nội thất cao cấp, thang máy nhập khẩu đức, mới 100 . vị trí 2mt đường 7m5 và 5m5 nằm trong khu an thượng, gần biển, vị trí đẹp, tiện cho việc kinh doanh. giá bán 32 tỷ có thương lượng lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1 12 vũ văn dũng, sơn trà vpkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS I-LOAI_BDS, I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-NOI_THAT I-NOI_THAT O B-VI_TRI I-VI_TRI I-VI_TRI B-DUONG_KIET I-DUONG_KIET I-DUONG_KIET B-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI, I-DIA_CHI I-DIA_CHI I-DIA_CHI O B-TIEN_ICH_KHACB-VI_TRImB-VI_TRI B-CHIEU_RONG O O B-HUONG_NHA I-HUONG_NHA, I-HUONG_NHA I-LOAI_BDS B-SO_TANG I-SO_TANG, O I-SO_TANG I-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O O O B-VI_TRIpn B-VI_TRI I-VI_TRI O I-TIEM_NANG I-TIEM_NANG I-SO_TANG O I-SO_TANG B-VI_TRI, B-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT O O O B-VI_TRImt B-DUONG_KIET I-DUONG_KIET O O O O B-DIA_CHI I-DIA_CHI I-DIA_CHI O B-DICH_VU, O O O B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG. O B-LOAI_BDS B-GIA I-GIA O O O O O O O O O O O O O O O O O O I-DIA_CHI O O O O I-DIA_CHI O"
73,"bán tòa homestay 2 tầng, 2 mặt tiền đường ung văn khiêm và an thượng 21 khu an thượng, mỹ an, nhs dt đất 168m2 (6.3 25, nở hâu sau 7.05m). hướng tây bắc tòa 2 tầng vị trí kinh doanh tốt, gồm mặt bằng kinh doanh và 10 phòng cho thuê, doanh thu 35tr/th vị trí 2 mặt tiền đường 7m5 và đường 3m75. nằm trong khu an thượng, gần châu thị vĩnh tế, nguyễn văn thoại, trường đh kinh tế. giá bán 15,120 tỷ lh zalo/callcông ty bđs newlands chuyên nhà đất thổ cư đà nẵngpkd1 12 vũ văn dũng, sơn tràpkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS B-VI_TRI I-SO_TANG, B-VI_TRI I-VI_TRI I-VI_TRI B-DUONG_KIET O O O O O O B-VI_TRI1 O O O O O O O O O B-CHIEU_RONG B-VI_TRI5, B-HINH_DANG_NHA I-HINH_DANG_NHA O O B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA I-LOAI_BDS B-VI_TRI I-SO_TANG O O B-KINH_DOANH I-KINH_DOANH I-KINH_DOANH, O I-VI_TRI O B-KINH_DOANH I-KINH_DOANH O O O O O I-KINH_DOANH O O O O B-VI_TRI I-VI_TRI I-VI_TRI B-DUONG_KIET I-DUONG_KIET O B-DUONG_KIET O O O O O O O O O O O O O O B-DICH_VU O B-KINH_DOANH O O B-LOAI_BDS O I-GIA O O O O O O O O O O O O O O O O O O O O O O"
74,"bán nhà xưởng 278m2 mt đường võ chí công, hòa xuân, cẩm lệ diện tích 278.1m2 ngang 15m, dài 18.54m. hướng tây nhà xưởng nằm trên đại lộ 33m, lề 9m, con đường huyết mạch nối liền từ trung tâm thành phố ra ngoại thành đn, trục đường kinh doanh buôn bán rất sầm uất. đã có nhà xưởng xây dựng kiên cố bằng trụ thép lớn và xà gồ. giá bán 23,5 tỷ có tl đã bao gồm nhà xưởng lh zalo/call để đi xem nhàbđs newlands chuyên nhà đất thổ cư đà nẵngvpkd1 12 vũ văn dũng, sơn tràvpkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS O O B-VI_TRI O O O O O O O O O O B-DIEN_TICH B-CHIEU_RONG I-CHIEU_RONG, B-CHIEU_DAI O B-HUONG_NHA I-HUONG_NHA I-LOAI_BDS O O O O O O B-VIA_HE I-VIA_HE, O O O O O O O B-DIA_DIEM I-DIA_DIEM I-DIA_DIEM I-DIA_DIEM O O I-DIA_DIEM O O O O O O B-LOAI_BDS O B-KINH_DOANH I-KINH_DOANH. O O I-LOAI_BDS O O O O O O O O O O O O O B-LOAI_BDS B-GIA I-GIA O O O O O I-LOAI_BDS O O O O O O I-LOAI_BDSbđs O O I-LOAI_BDS O O O O O O O O O O O O O O O"
75,"bán đất tặng nhà 2 tầng 2 mặt tiền đường nguyễn bỉnh khiêm, gần sông hàn, cầu rồng, an hải tây, sơn trà diện tích 66,3m2 (5,2 x 13,5) hướng đông bắc và tây bắc bán đất tặng nhà 2 tầng kiên cố có thể ở hoặc cho thuê vị trí 2mt đường nguyễn bỉnh khiêm và an mỹ, gần công viên và chợ hà thân, gần chợ đêm sơn trà, gần cầu rồng, cầu tình yêu. phù hợp mua ở, làm homestay giá bán 5,7 tỷ có thương lượng. liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà. pkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS O O B-VI_TRI I-SO_TANG B-VI_TRI I-VI_TRI I-VI_TRI O O O O O B-DICH_VU O B-DICH_VU O O O I-HUONG_NHA, O O O O B-DIEN_TICH B-CHIEU_RONG O O B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA I-HUONG_NHA I-HUONG_NHA I-HUONG_NHA B-LOAI_BDS I-LOAI_BDS O O B-VI_TRI I-SO_TANG O O B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG O O B-VI_TRImt O O O O I-HUONG_NHA O O O B-DICH_VU I-DICH_VU I-HUONG_NHA B-DICH_VU O O O B-DICH_VU I-DICH_VU O O O B-DICH_VU O B-DICH_VU O O B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG O B-LOAI_BDS B-CHIEU_RONG,7 I-GIA B-TIEM_NANG O O O O O O O O I-LOAI_BDS O O O O O O O O O O O O O O O O"
76,"bán nhà 2 tầng mặt tiền đường 7m5 huy du, gần sát phạm văn đồng, an hải bắc, sơn trà diện tích 114m2 (6.3 x 18) hướng đông nam nhà 2 tầng gồm 3pn, 3wc, pk, bếp, phòng thờ, sân phơi. vị trí mt đường 7m5 lề 3m, nằm sát ngay phạm văn đồng, nằm trong khu phố du lịch hàn quốc, gần biển gần cầu sông hàn. vị trí vừa ở vừa kinh doanh tốt, hoặc xây tòa căn hộ, khách sạn.giá bán 15 tỷ có thương lượng lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1 12 vũ văn dũng, sơn tràvpkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS B-SO_TANG I-SO_TANG B-VI_TRI I-VI_TRI B-DUONG_KIET I-DUONG_KIET B-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI O O O B-CHIEU_RONG O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA I-LOAI_BDS B-SO_TANG I-SO_TANG O B-SO_PHONG_NGU, B-SO_TOILET, B-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC. O O B-VI_TRI B-DUONG_KIET I-DUONG_KIET B-VIA_HE I-VIA_HE, O I-DIA_CHI O I-DIA_CHI I-DIA_CHI I-DIA_CHI O O O O O O O O I-DIA_CHI B-DICH_VU I-DIA_CHI B-DICH_VU B-DICH_VU O O O B-TIEM_NANG I-TIEM_NANG B-TIEM_NANG B-KINH_DOANH I-KINH_DOANH I-KINH_DOANH, I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG, B-DICH_VU I-DICH_VU.giá B-LOAI_BDS B-GIA I-GIA O O O O O O O I-LOAI_BDS O O O O O O O O I-DIA_CHI O I-DIA_CHI I-DIA_CHIvB-TIEN_ICH_KHACdB-SO_TANG O O I-DIA_CHI I-DIA_CHI"
77,"bán biệt thự 3 tầng mt bùi tá hán, nam việt á, khuê mỹ, nhs. diện tích 250m2. hướng tây bắc. đường 15m, vỉa hè 5m. vị trí gần sông, nằm trên trục đường lớn nhất khu nam việt á, nối từ lê văn hiến xuống sông hàn. gần chợ, trường học các cấp. biệt thự 3 tầng thiết kế hiện đại dtxd gần 500m2, gồm 5pn, 5wc, bếp, phòng gym, gara đậu xe, sân vườn rộng rãi. nội thất cao cấp. giá bán 21,5 tỷ có thương lượng liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà","B-LOAI_BDS B-LOAI_BDS I-LOAI_BDS B-SO_TANG I-SO_TANG B-VI_TRI O O O O O O O O O O O B-DIEN_TICH. B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA. B-DUONG_KIET O B-VIA_HE I-VIA_HE B-GIAm. O O O B-DICH_VU, O O O B-DUONG_KIET O O O O O O O O O O O O B-DICH_VU O O B-DICH_VU, B-DICH_VU I-DICH_VU O I-NOI_THAT. B-LOAI_BDS I-LOAI_BDS B-SO_TANG I-SO_TANG O O O O O O B-DIEN_TICH, O B-SO_PHONG_NGU, B-SO_TOILET, B-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, B-KV_DE_XE I-KV_DE_XE I-KV_DE_XE, B-SAN_VUON I-SAN_VUON O O B-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT. O B-LOAI_BDS O I-GIA O O O O O O O O O O O O O O O O O O O O O O B-SO_TANG1 O O O"
78,"bán khách sạn 3 sao 2 mặt tiền đường 7m5 khu phố tây an thượng, gần biển mỹ khê, mỹ an, nhs diện tích 210m2 (13 x 17) khách sạn chuẩn 3 sao gồm 12 tầng khách sạn và căn hộ, 40 phòng bao gồm phòng đơn, phòng đôi, stuido và appartment, dịch vụ nhà hàng, café, hồ bơi sân thượng. khách sạn còn mới, thiết kết và nội thất đẹp. đã có thương hiệu, vào kinh doanh ngay vị trí 2mt đường 7m5 và đường 5m5 nằm trong khu phố tây an thượng, tuyến đường kinh doanh sầm uất, nơi tập trung đông khách du lịch, vị trí đẹp, gần biển mỹ khê tầm 5 phút đi bộ. giá bán 75 tỷ có thương lượng liên hệ zalo/call bất động sản newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà","B-LOAI_BDS B-DICH_VU I-DICH_VU O O B-VI_TRI I-VI_TRI I-VI_TRI B-DUONG_KIET I-DUONG_KIET O O O O I-STHUONG_BCONG, O B-DICH_VU O O O O O O O B-VI_TRI10mB-VI_TRI B-CHIEU_RONG O B-CHIEU_DAI B-DICH_VU I-DICH_VU O O O O B-SO_TANG I-SO_TANG B-DICH_VU I-DICH_VU O B-DICH_VU I-DICH_VU, O B-TIEN_ICH_KHAC O O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC O B-TIEN_ICH_KHAC, O O B-DICH_VU I-DICH_VU, B-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC B-STHUONG_BCONG I-STHUONG_BCONG. B-DICH_VU I-DICH_VU O O O O O B-NOI_THAT I-NOI_THAT I-NOI_THAT. O O O O O B-KINH_DOANH I-KINH_DOANH O O O B-VI_TRImt B-DUONG_KIET I-DUONG_KIET O B-DUONG_KIET I-DUONG_KIET O O O O O O I-STHUONG_BCONG, O B-DUONG_KIET B-KINH_DOANH I-KINH_DOANH I-KINH_DOANH I-KINH_DOANH, O O O O B-DICH_VU O O O O I-NOI_THAT, O B-DICH_VU O O O B-CHIEU_RONG O O O O B-LOAI_BDS B-GIA I-GIA O O O O O O O O O O O B-DICH_VU O O O O O O B-SO_TANG O O O O O O O O O O"
79,"bán toà căn hộ 6 tầng 18 căn hộ, mt dương đình nghệ, an hải bắc, sơn trà, đà nẵng dtđ 107m2 (5 x 21,4m), dtsd 430m2, hướng nam lệch tây. đường 7,5m lề 4,5m. gồm 6 tầng, 18 căn hộ mini, có thang máy mới, tốc độ nhanh nhà còn rất mới, sạch sẽ, chưa sử dụng nhiều. vị trí nằm ngay khu phố du lịch, cách biển mỹ khê 800m, quanh đó nhiều khách sạn và homestay, spa, nail... tiện ích đầy đủ thích hợp mua đầu tư, mua cho thuê lại hoặc khai thác dòng tiền... giá bán đến công chứng 16,5 tỷ (thương lượng nhẹ) liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng,sơn trà pkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS B-DICH_VU I-DICH_VU B-SO_TANG I-SO_TANG B-TIEN_ICH_KHAC B-DICH_VU I-DICH_VU, B-VI_TRI B-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI, O O B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA I-HUONG_NHA. B-DUONG_KIET O B-VIA_HE I-VIA_HE. O B-SO_TANG I-SO_TANG, B-TIEN_ICH_KHAC B-DICH_VU I-DICH_VU I-TIEN_ICH_KHAC, B-NOI_THAT I-NOI_THAT I-NOI_THAT O O O O O O O O O O O O O O O O O O O O O O O B-DICH_VU O O O O O O B-DICH_VU I-DICH_VU O B-DICH_VU, B-DICH_VU, O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG... O B-LOAI_BDS O O O O I-GIA O O O O O O O O O O O O I-DIA_CHI I-DIA_CHI O O O O O O O O O I-DIA_CHI O"
80,"bán nhà 2 mặt tiền rộng hơn 7m đường núi thành gần trưng nữ vương quận hải châu tuyến phố kinh doanh sầm uất tấp nập gần cầu rồng. dtđ 7.1 x 17.5m (123m2) nở hậu đẹp 7.2m, hướng chính đông, đường 10m5 vỉa hè 4.5m nhà 2 tầng thông suốt đang kinh doanh buôn bán tốt vị trí mt núi thành nằm giữa đoạn trưng nữ vương và duy tân, tuyến phố kinh doanh đủ ngành nghề, với lơi thế bề ngang rộng hơn 7m phù hợp xây văn phòng, khách sạn, căn hộ kết hợp mặt bằng kinh doanh buôn bán. giá bán đến công chứng 27tỷ có thương lượng liên hệ call/zalo, vui lòng hẹn trước.bđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà.","B-LOAI_BDS I-LOAI_BDS B-VI_TRI I-VI_TRI I-VI_TRI O O O B-DUONG_KIET O O O O O O O O O O O B-KINH_DOANH I-KINH_DOANH I-KINH_DOANH I-KINH_DOANH O O O B-DICH_VU O O B-CHIEU_RONG O B-CHIEU_DAI O B-HINH_DANG_NHA I-HINH_DANG_NHA O O B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA, B-DUONG_KIET I-DUONG_KIET B-VIA_HE I-VIA_HE I-VIA_HE I-LOAI_BDS B-VI_TRI I-SO_TANG O O B-TINH_TRANG_KD B-KINH_DOANH I-KINH_DOANH I-TIEM_NANG B-LOAI_BDS O O O B-VI_TRI O O O O O O O O O O O O O B-KINH_DOANH I-KINH_DOANH O O O O O O O O O O O B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG B-DICH_VU I-DICH_VU, I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-VI_TRI I-TIEM_NANG B-KINH_DOANH I-KINH_DOANH I-TIEM_NANG B-LOAI_BDS. O B-LOAI_BDS O O O B-GIA O O O O O O O O O O O O I-LOAI_BDS O O O O O O O O B-DICH_VU O O O O O O O O"
81,"bán lô đất đẹp mt đường 10m5 mai thúc lân, khu du lịch an thượng, mỹ an, ngũ hành sơn diện tích 146m2 (6,8 x 22) hướng đông view biển mỹ khê vị trí mt đường mai thúc lân, đường 10m5, vỉa hè 5m 1 mặt tiền mai thúc lân, gần đỗ bá, cách biển mỹ khê 500m. nằm trong khu phố tây an thượng, khu kinh doanh buôn bán sầm uất, thích hợp kinh doanh buôn bán và xây khách sạn, căn hộ... giá bán đến công chứng 15 tỷ ( có tl)lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS O B-VI_TRI B-DUONG_KIET I-DUONG_KIET B-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-VIEW I-DIA_CHI, I-DIA_CHI I-DIA_CHI I-DIA_CHI O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA B-VIEW B-DICH_VU I-VIEW I-VIEW O O B-VI_TRI B-DUONG_KIET B-DIA_CHI I-DIA_CHI I-DIA_CHI B-DUONG_KIET I-DUONG_KIET, B-VIA_HE I-VIA_HE I-VIA_HE O B-VI_TRI I-VI_TRI B-DIA_CHI I-DIA_CHI I-DIA_CHI O O O O B-DICH_VU I-VIEW I-VIEW O O O I-DIA_CHI O O I-DIA_CHI I-DIA_CHI I-DIA_CHI I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG B-LOAI_BDS B-KINH_DOANH I-KINH_DOANH, B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG B-LOAI_BDS I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG... O B-LOAI_BDS O O O B-GIA I-GIA O O O O O O O I-LOAI_BDS O O O O O O O O O I-DIA_CHI O O O O I-DIA_CHI O"
82,"bán khách sạn 3 sao mới xây 2 mặt tiền khu an thượng ngũ hành sơn, đà nẵng diện tích đất 240m2 ( 12 x 20m) hướng đông và nam đường 7.5 m vỉa hè 4m gồm 9 tầng nổi 1 hầm có 35 phòng khách sạn, căn hộ đầy đủ tiện nghi, nội thất đẹp hiện đại, nhà hàng rộng 180m2 vị trí 2 mặt tiền đường 7m5 và 5m5 nằm trong khu phố du lịch an thượng, gần sát đường trần bạch đằng, cách biển 200m, tuyến đường du lịch nhiều tòa căn hộ, khách sạn... thích hợp mua đầu tư,kinh doanh ổn định. giá bán đến công chứng 85 tỷ có thương lượng. lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng,sơn trà pkd2 31 loseby, sơn trà","B-LOAI_BDS I-TIEN_ICH_KHAC I-LOAI_BDS O O I-DUONG_KIETới O B-VI_TRI I-VI_TRI I-VI_TRI O O O O O O O O O O O B-VI_TRI40I-DUONG_KIETB-VI_TRI O B-CHIEU_RONG O B-VI_TRI0I-DUONG_KIET) B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA O B-DUONG_KIET I-DUONG_KIET I-DUONG_KIET B-VIA_HE I-VIA_HE O O B-SO_TANG I-SO_TANG O O O O O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-LOAI_BDS, I-LOAI_BDS I-LOAI_BDS O O O O B-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT, B-DICH_VU I-DICH_VU O O O O B-VI_TRI I-VI_TRI I-VI_TRI B-DUONG_KIET I-DUONG_KIET I-HUONG_NHA B-CHIEU_RONGI-DUONG_KIETB-CHIEU_RONG O O O O O O O O O O B-DUONG_KIET O O O O B-DICH_VU B-VI_TRI00I-DUONG_KIET, O B-DUONG_KIET O O O B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS, I-TIEN_ICH_KHAC I-LOAI_BDS... B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG. O B-LOAI_BDS O O O B-GIA I-GIA O O O O O O O B-DICH_VU O O O O O O B-CHIEU_RONG O O O O O O O O O"
83,"chào bán tòa căn hộ boutique đẹp 8 tầng 2mt đường lê thước, phước mỹ, sơn trà diện tích đất 200m2 mặt tiền ngang 17m. tòa đẹp 8 tầng, bao gồm 11 căn hộ full nội thất vip penthouse 2 tầng 3 phòng ngủ sân thượng hồ bơi phòng gym, thiết kế đẹp theo phong cách boutique, đẳng cấp. vị trí 2mt đường lê thước và đường 5m bên hông, đoạn gần biển mỹ khê, công viên biển đông ... khách luôn luôn kín full phòng, hiệu suất kinh doanh cao. giá bán 42tỷ có thương lượng lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1 12 vũ văn dũng, sơn trà vpkd2 31 loseby, sơn trà","O O B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS O O B-SO_TANG I-SO_TANG B-SO_TANGmt B-DUONG_KIET O O O O O O O O O B-SO_TANG00mB-SO_TANG B-VI_TRI I-VI_TRI B-CHIEU_RONG I-CHIEU_RONG. B-LOAI_BDS O B-SO_TANG I-SO_TANG, O O O I-LOAI_BDS I-LOAI_BDS B-NOI_THAT I-NOI_THAT I-NOI_THAT O O B-SO_TANG I-SO_TANG B-SO_PHONG_NGU I-SO_PHONG_NGU I-SO_PHONG_NGU B-STHUONG_BCONG I-STHUONG_BCONG B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-SO_PHONG_NGU I-TIEN_ICH_KHAC, O O O O O O O O O O O B-SO_TANGmt B-DUONG_KIET O O O B-DUONG_KIET I-DUONG_KIET O O O O B-DICH_VU O O B-DICH_VU I-DICH_VU B-DICH_VU O O B-TIEN_ICH_KHAC O O O B-NOI_THAT I-SO_PHONG_NGU, B-KINH_DOANH I-KINH_DOANH I-KINH_DOANH I-KINH_DOANH I-KINH_DOANH. O O O O O O O O O O O O O O O O O O O O O O O O B-SO_PHONG_NGU1 O O O"
84,"bán cặp đất đẹp 200m2 (10 x 20) mt đường 10m5 đường song song lê quảng chí hòa xuân diện tích 200m2 (10 x 20) hướng đông nam vị trí đẹp mt đường 10m5 lề 3m, tuyến đường song song với đường lê quảng chí, đoạn đường đẹp, nhà cửa khang trang, thanh bình, phù hợp mua ở, đầu tư giá bán 8,4 tỷ có bớt (bán đến cc) lh zalo/call bđs newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà. pkd2 trục shophouse kđt fpt nhs","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI B-VI_TRI B-DUONG_KIET I-DUONG_KIET B-DUONG_KIET O O O O O O O O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA O O O B-VI_TRI B-DUONG_KIET I-DUONG_KIET B-VIA_HE I-VIA_HE, O B-DUONG_KIET O O O B-DUONG_KIET O O O O B-DUONG_KIET O O O O O O O B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG O B-LOAI_BDS O I-GIA O O O O O O O O O O O I-LOAI_BDS O O O O O O O O O O O O O O O O O"
