,Mô tả,text_cleaned
90,"cần bán gấp khách sạn 8 tầng mặt tiền đường nguyễn văn thoại biển mỹ khê đà nẵng, đi bộ tắm biển-giá chỉ 26 tỷ.+diện tích: 100m2(4.5*22)+ toà khách sạn mặt tiền nguyễn văn thoại, đi bộ 1 phút tới biển. số lượng phòng: 21 phòng.+ hiện vừa ký lại hđ cho thuê khoán 50 triệu/tháng. trước kia là 60 triệu. hđ còn hơn 2 năm nữa.+ kết cấu khách sạn như sau:tầng 1: tầng hầm + phòng khách + bếp.tầng 2: lễ tân + 1 phòng đôi có bồn tắm.tầng 3: 2 phòng lớn + 2 phòng nhỏ.tầng 4: 2 phòng lớn + 2 phòng nhỏ.tầng 5: 2 phòng lớn + 1 phòng nhỏ.tầng 6: 2 phòng lớn + 1 phòng nhỏ.tầng 7: 2 phòng lớn + 1 phòng nhỏ.tầng 8: 1 phòng lớn + 1 phòng nhỏ + ban công, sân thượng ngắm biển.+giá chào 26 tỷ.+liên hệ hoàng chuyên viên nhà phố sơn trà-ngũ hành sơn đà nẵng.","cần bán gấp khách sạn 8 tầng mặt tiền đường nguyễn văn thoại biển mỹ khê đà nẵng, đi bộ tắm biển giá chỉ 26 tỷ. diện tích 100m2 (4.5 * 22) toà khách sạn mặt tiền nguyễn văn thoại, đi bộ 1 phút tới biển. số lượng phòng 21 phòng. hiện vừa ký lại hđ cho thuê khoán 50 triệu/tháng. trước kia là 60 triệu. hđ còn hơn 2 năm nữa. kết cấu khách sạn như sau tầng 1 tầng hầm phòng khách bếp. tầng 2 lễ tân 1 phòng đôi có bồn tắm. tầng 3 2 phòng lớn 2 phòng nhỏ. tầng 4 2 phòng lớn 2 phòng nhỏ.tầng 5 2 phòng lớn 1 phòng nhỏ. tầng 6 2 phòng lớn 1 phòng nhỏ. tầng 7 2 phòng lớn 1 phòng nhỏ. tầng 8 1 phòng lớn 1 phòng nhỏ ban công, sân thượng ngắm biển. giá chào 26 tỷ. liên hệ hoàng chuyên viên nhà phố sơn trà ngũ hành sơn đà nẵng."
91,"gấp gấp gấp! biệt thự đảo vip hoà xuân cẩm lệ đà nẵng view công viên giá rẽ chỉ 48tr/m2.-diện tích: 245m2(10*24.5)-biệt thự xây 2 tầng nội thất gỗ sang trọng:+tầng 1: sân ô tô, sân vườn, pk siêu rộng, pn, wc, bếp, sân trời có mái che có thể cải tạo thành hồ bơi.+tầng 2: 2pn rộng, wc, phòng thờ, sân phơi, sân bbq , phòng sinh hoạt chung.-khu đảo vip hoà xuân nơi toàn biệt thự của giới thượng lưu kế bên euro village 2 trí thức văn minh an sinh đỉnh.-view công viên, view sông mát mẻ, diện tích lớn chiều ngang rộng biệt thự xây dựng đẹp nội thất gỗ sang trọng chủ để lại toàn bộ nội thất. khách xem là thích ngay.-giá chỉ: 11.9 tỷ.-liên hệ hoàng chuyên viên nhà phố, biệt thự đà nẵng.","gấp gấp gấp biệt thự đảo vip hoà xuân cẩm lệ đà nẵng view công viên giá rẽ chỉ 48tr/m2. diện tích 245m2 (10 * 24.5) biệt thự xây 2 tầng nội thất gỗ sang trọng tầng 1 sân ô tô, sân vườn, pk siêu rộng, pn, wc, bếp, sân trời có mái che có thể cải tạo thành hồ bơi. tầng 2 2pn rộng, wc, phòng thờ, sân phơi, sân bbq , phòng sinh hoạt chung. khu đảo vip hoà xuân nơi toàn biệt thự của giới thượng lưu kế bên euro village 2 trí thức văn minh an sinh đỉnh. view công viên, view sông mát mẻ, diện tích lớn chiều ngang rộng biệt thự xây dựng đẹp nội thất gỗ sang trọng chủ để lại toàn bộ nội thất. khách xem là thích ngay. giá chỉ 11.9 tỷ. liên hệ hoàng chuyên viên nhà phố, biệt thự đà nẵng."
92,"cần bán gấp nhà 4 tầng vừa xây xong nội thất sang trọng ngay cầu trung lương hoà xuân cẩm lệ đà nẵng-giá chỉ 5.15 tỷ.-diện tích đất: 110m2(5*22)-4 tầng vừa xây dựng xong đẹp ngất ngây, nội thất gỗ sang trọng:+tầng 1: sân ô tô pk, bếp, wc +tầng 2: 1pn master wc riêng, ban công, phòng sinh hoạt chung.+tầng 3: 2pn master wc riêng, ban công +tầng 4: 1pn master, wc, sân thượng, sân phơi…-toàn bộ tủ , giường, bàn ghế, bếp… bằng gỗ sồi tự nhiên. nội thất còn lại đều cao cấp đắt tiền.-toạ lạc ngay cầu trung lương kđt nam hoà xuân không khí trong lành dân cư văn minh đông đúc.-đường rộng 7.5m vỉa hè 4m.-một tuyệt phẩm để an sinh.-sổ hồng đã hoàn công giao dịch ngay.-giá chỉ: 5.15 tỷ -liên hệ hoàng chuyên viên nhà phố sơn trà-ngũ hành sơn đà nẵng.","cần bán gấp nhà 4 tầng vừa xây xong nội thất sang trọng ngay cầu trung lương hoà xuân cẩm lệ đà nẵng giá chỉ 5.15 tỷ. diện tích đất 110m2 (5 * 22) 4 tầng vừa xây dựng xong đẹp ngất ngây, nội thất gỗ sang trọng tầng 1 sân ô tô pk, bếp, wc tầng 2 1pn master wc riêng, ban công, phòng sinh hoạt chung. tầng 3 2pn master wc riêng, ban công tầng 4 1pn master, wc, sân thượng, sân phơi toàn bộ tủ , giường, bàn ghế, bếp bằng gỗ sồi tự nhiên. nội thất còn lại đều cao cấp đắt tiền. toạ lạc ngay cầu trung lương kđt nam hoà xuân không khí trong lành dân cư văn minh đông đúc. đường rộng 7.5m vỉa hè 4m. một tuyệt phẩm để an sinh. sổ hồng đã hoàn công giao dịch ngay. giá chỉ 5.15 tỷ liên hệ hoàng chuyên viên nhà phố sơn trà ngũ hành sơn đà nẵng."
93,"cần bán gấp nhà 3 tầng mới tinh kiệt ô tô 5m đường trần duy chiến phước mỹ sơn trà đà nẵng-giá chỉ 3.85 tỷ.-diện tích: 75m2(5*15)-3 tầng mới xây dựng mới keng. nhà thiết kế cực kỳ đẹp chủ tâm huyết bao gồm:+tầng 1: pk, sân xe, bếp, wc+tầng 2: 2pn, wc, phòng sinh hoạt chung.+tầng 3: 2pn, wc, ban công,thờ, sân thượng.-kiệt ô tô 5m sạch đẹp, thông phó đức chính. kiệt thẳng độ dài khoảng 200m đã có quyết định quy hoạch thành đường 5.5m có vỉa hè.-xuống bãi tắm công viên cá voi khoảng 800m, xung quanh tiện ích bạt ngàn. dân cư sinh sống hiền hoà văn minh.-sổ hồng vuông vức giao dịch ngay.-giá chào chỉ: 3.85 tỷ -liên hệ hoàng chuyên viên nhà phố sơn trà-ngũ hành sơn đà nẵng.","cần bán gấp nhà 3 tầng mới tinh kiệt ô tô 5m đường trần duy chiến phước mỹ sơn trà đà nẵng giá chỉ 3.85 tỷ. diện tích 75m2 (5 * 15) 3 tầng mới xây dựng mới keng. nhà thiết kế cực kỳ đẹp chủ tâm huyết bao gồm tầng 1 pk, sân xe, bếp, wc tầng 2 2pn, wc, phòng sinh hoạt chung. tầng 3 2pn, wc, ban công, thờ, sân thượng. kiệt ô tô 5m sạch đẹp, thông phó đức chính. kiệt thẳng độ dài khoảng 200m đã có quyết định quy hoạch thành đường 5.5m có vỉa hè. xuống bãi tắm công viên cá voi khoảng 800m, xung quanh tiện ích bạt ngàn. dân cư sinh sống hiền hoà văn minh. sổ hồng vuông vức giao dịch ngay. giá chào chỉ 3.85 tỷ liên hệ hoàng chuyên viên nhà phố sơn trà ngũ hành sơn đà nẵng."
94,"cần bán gấp nhà 2 tầng sát biển mỹ khê đà nẵng giá chỉ 2.9 tỷ.-diện tích: 92m2(4*23)-nhà mới đẹp 2pn, wc, sân vườn.. đầy đủ công năng ở ngay.-kiệt thông thoáng sạch đẹp, cư dân hiền hoà, văn minh. giá rẽ, an sinh tốt.-cách biển mỹ khê đà nẵng khoảng 500m trung tâm sơn trà, gần cầu rồng, cầu sông hàn tiện ích vô vàn.-pháp lý chuẩn giao dịch ngay -giá chỉ: 2.9 tỷ.-liên hệ hoàng chuyên viên nhà phố sơn trà-ngũ hành sơn đà nẵng","cần bán gấp nhà 2 tầng sát biển mỹ khê đà nẵng giá chỉ 2.9 tỷ. diện tích 92m2 (4 * 23) nhà mới đẹp 2pn, wc, sân vườn.. đầy đủ công năng ở ngay. kiệt thông thoáng sạch đẹp, cư dân hiền hoà, văn minh. giá rẽ, an sinh tốt. cách biển mỹ khê đà nẵng khoảng 500m trung tâm sơn trà, gần cầu rồng, cầu sông hàn tiện ích vô vàn. pháp lý chuẩn giao dịch ngay giá chỉ 2.9 tỷ. liên hệ hoàng chuyên viên nhà phố sơn trà ngũ hành sơn đà nẵng"
95,"🏠🏠🏠 siêu phẩm 3 tầng  tại kiệt tô hiệu- liên chiểu đà nẵng. 🌹 dt 150m², dt sổ 122m²,  3 tầng.🌹 vị trí  gần đường hoàng thị loan,  bến xe tt đà nẵng 🌹 công năng: 4 pn,  3wc, phòng thờ,  đặc biệt có sân vườn rộng,  phù hợp cho khách yêu cầu cảnh. 💥 full nội thất xịn trong nhà.khách thiện chí chỉ còn sách valy vào ở ngay.  🏠 nhà y hình.💥giá 3 tỷ nhỉnh nhẹ (tl)","siêu phâm 3 tầng tai kiêt tô hiêu liên chiêu đa năng. dt 150m², dt sổ 122m², 3 tâng. vi tri gân đương hoang thi loan, bên xe tt đa năng công năng 4 pn, 3wc, phong thơ , đăc biêt co sân vươn rông, phu hơp cho khach yêu cầu cảnh. full nôi thât xịn trong nha .khach thiên chi chi con sach valy vao ơ ngay. nha y hinh. gia 3 ty nhinh nhe (tl)"
96,"bán biệt thự siêu đẹp view sông đường thăng long - hải châu - tp đà nẵng.- diện tích: 150m2 (7.5 x 20m).- hướng: đông nam.+ biệt thự được thiết kế theo phong cách châu âu rất sang trọng và hiện đại. hệ thống điện tự động, bán để lại toàn bộ nội thất hiện đại+ tiện ích xung quanh: trường học, bệnh viện, chợ, gym, sân bay….+ bt nằm trong khu vực đông dân cư, dân trí cao an ninh tốt. đường sá quy hoạch rộng rãi sạch đẹp và thoáng mát. rất thích hợp để định cư hoặc đầu tư sinh lợi. - công năng:+ phòng khách + bếp + 4 phòng ngủ + 5 wc + sân ô tô + hồ bơi + phòng thờ + sân phơi.giá bán : 18tyxx thương lượng ☎️📞 ms châu","bán biệt thự siêu đẹp view sông đường thăng long hải châu tp đà nẵng. diện tích 150m2 (7.5 x 20m). hướng đông nam. biệt thự được thiết kế theo phong cách châu âu rất sang trọng và hiện đại. hệ thống điện tự động, bán để lại toàn bộ nội thất hiện đại tiện ích xung quanh trường học, bệnh viện, chợ, gym, sân bay . bt nằm trong khu vực đông dân cư, dân trí cao an ninh tốt. đường sá quy hoạch rộng rãi sạch đẹp và thoáng mát. rất thích hợp để định cư hoặc đầu tư sinh lợi. công năng phòng khách bếp 4 phòng ngủ 5 wc sân ô tô hồ bơi phòng thờ sân phơi.giá bán 18ty x x thương lượng ms châu"
97,"chào bán vài lô góc 2 mặt tiền  biệt thự:- b2.21 lô 1, dt 337,3m2.  giá 15 tỷ có tl- b2.52 lô 6, dt 333,3m2, giá 16 tỷ có tl- b2. 19 lô 12, dt 428m2, giá 17ty2 có tl- b2.19 - 1 dt 487m2, giá giao động 60 - 65 triệu/m2 - b2.48 - lô  3,4,5, dt 920m2, giá 65tr/1m2 có tl- b2.20 lô 19,20, dt 746m2, giá 36ty có tl* cặp đất biệt thự :- nguyễn quang chung b2.47 lô 35,36, dt 600m2. giá 18ty có tl- nguyễn đinh thi b2.2 lô 11.12, dt 1.050m2, giá 41 tỷ có tl☎️📞 ms châu xem đất, giá thương lượng","chào bán vài lô góc 2 mặt tiền biệt thự b2.21 lô 1, dt 337,3m2. giá 15 tỷ có tl b2.52 lô 6, dt 333,3m2, giá 16 tỷ có tl b2. 19 lô 12, dt 428m2, giá 17ty2 có tl b2.19 1 dt 487m2, giá giao động 60 65 triệu/m2 b2.48 lô 3,4,5, dt 920m2, giá 65tr/1m2 có tl b2.20 lô 19,20, dt 746m2, giá 36ty có tl * cặp đất biệt thự nguyễn quang chung b2.47 lô 35,36, dt 600m2. giá 18ty có tl nguyễn đinh thi b2.2 lô 11.12, dt 1.050m2, giá 41 tỷ có tl ms châu xem đất, giá thương lượng"
98,"bán 2 lô biệt thự liền kề 1 lô góc, 1 lô ống mặt tiền đường 7m5 vũ thành năm, khu đảo vip, hoà xuân 1 lô góc , 1 lô ống b2. 20 lô …. có bán lẻ✔️dt 754,4m2 ( 1 lô góc 445m2/ 25,3ty, 1!lô ống 309,4m2/ 13,7ty)✔️ hướng tay nam và đông nam✔️vị trí đẹp ngất ngay, dân trí cao, khu toàn biệt thự ở kín, tiện ích đầy đủ, thích hợp xây căn hộ, biệt thự, village, khách sạn…….✔️ giá bán : 0️⃣9️⃣3️⃣4️⃣8️⃣6️⃣3️⃣9️⃣3️⃣3️⃣ ms châu xem đất và lvcc","bán 2 lô biệt thự liền kề 1 lô góc, 1 lô ống mặt tiền đường 7m5 vũ thành năm, khu đảo vip, hoà xuân 1 lô góc , 1 lô ống b2. 20 lô . có bán lẻ dt 754,4m2 ( 1 lô góc 445m2/ 25,3ty, 1 lô ống 309,4m2/ 13,7ty) hướng tay nam và đông nam vị trí đẹp ngất ngay, dân trí cao, khu toàn biệt thự ở kín, tiện ích đầy đủ, thích hợp xây căn hộ, biệt thự, village, khách sạn . giá bán ms châu xem đất và lvcc"
99,"#khuemydong1#nguhanhsonbán lô đất mặt tiền đường khuê mỹ đông 1 thông ra đường hồ xuân hương và lê văn hiến, dự án nhà máy cao su đà nẵng. lô đất thuận tiện để xây căn hộ và văn phòng cho thuê. vị trí: gần biển và các khu resort cao cấp tại đà nẵng.- diện tích: 5 x 22,70 = 113,6m2- vị trí : tập trung đầy đủ các tiện ích công cộng , gần chợ bắc mỹ an , trung tâm thương mại lotte …giá : 7,5 tỷ","khue my dong 1 ngu hanh son bán lô đất mặt tiền đường khuê mỹ đông 1 thông ra đường hồ xuân hương và lê văn hiến, dự án nhà máy cao su đà nẵng. lô đất thuận tiện để xây căn hộ và văn phòng cho thuê. vị trí gần biển và các khu resort cao cấp tại đà nẵng. diện tích 5 x 22,70 113,6m2 vị trí tập trung đầy đủ các tiện ích công cộng , gần chợ bắc mỹ an , trung tâm thương mại lotte giá 7,5 tỷ"
